Realization,Block,Rotation,Source_unit,Record_ID,Pig_Ordinal
461,76,5,Sorghum::RealV6_高粱_sample9,REALV6R_0293,5
461,76,5,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0181,1
461,76,5,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0238,4
461,76,5,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0191,5
461,76,5,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0196,4
461,76,5,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0201,3
461,76,5,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0206,2
461,76,5,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0213,3
461,76,5,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0220,4
461,76,5,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0225,3
461,76,5,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0230,2
461,76,5,Wheat::RealV6_小麦_sample1,REALV6R_0490,4
461,76,5,Wheat::RealV6_小麦_sample10,REALV6R_0542,2
461,76,5,Wheat::RealV6_小麦_sample2,REALV6R_0496,4
461,76,5,Wheat::RealV6_小麦_sample3,REALV6R_0500,2
461,76,5,Wheat::RealV6_小麦_sample4,REALV6R_0505,1
461,76,5,Wheat::RealV6_小麦_sample5,REALV6R_0512,2
461,76,5,Wheat::RealV6_小麦_sample6,REALV6R_0518,2
461,76,5,Wheat::RealV6_小麦_sample7,REALV6R_0524,2
461,76,5,Wheat::RealV6_小麦_sample8,REALV6R_0532,4
461,76,5,Wheat::RealV6_小麦_sample9,REALV6R_0535,1
462,77,0,Barley::RealV6_大麦_sample1,REALV6R_0064,4
462,77,0,Barley::RealV6_大麦_sample10,REALV6R_0120,6
462,77,0,Barley::RealV6_大麦_sample2,REALV6R_0072,6
462,77,0,Barley::RealV6_大麦_sample3,REALV6R_0077,5
462,77,0,Barley::RealV6_大麦_sample4,REALV6R_0079,1
462,77,0,Barley::RealV6_大麦_sample5,REALV6R_0089,5
462,77,0,Barley::RealV6_大麦_sample6,REALV6R_0093,3
462,77,0,Barley::RealV6_大麦_sample7,REALV6R_0100,4
462,77,0,Barley::RealV6_大麦_sample8,REALV6R_0107,5
462,77,0,Barley::RealV6_大麦_sample9,REALV6R_0113,5
462,77,0,Brown rice::RealV6_糙米_sample1,REALV6R_0431,5
462,77,0,Brown rice::RealV6_糙米_sample10,REALV6R_0485,5
462,77,0,Brown rice::RealV6_糙米_sample2,REALV6R_0435,3
462,77,0,Brown rice::RealV6_糙米_sample3,REALV6R_0442,4
462,77,0,Brown rice::RealV6_糙米_sample4,REALV6R_0445,1
462,77,0,Brown rice::RealV6_糙米_sample5,REALV6R_0456,6
462,77,0,Brown rice::RealV6_糙米_sample6,REALV6R_0460,4
462,77,0,Brown rice::RealV6_糙米_sample7,REALV6R_0463,1
462,77,0,Brown rice::RealV6_糙米_sample8,REALV6R_0474,6
462,77,0,Brown rice::RealV6_糙米_sample9,REALV6R_0476,2
462,77,0,Cassava::RealV6_木薯_sample1,REALV6R_0301,1
462,77,0,Cassava::RealV6_木薯_sample10,REALV6R_0358,4
462,77,0,Cassava::RealV6_木薯_sample2,REALV6R_0309,3
462,77,0,Cassava::RealV6_木薯_sample3,REALV6R_0315,3
462,77,0,Cassava::RealV6_木薯_sample4,REALV6R_0319,1
462,77,0,Cassava::RealV6_木薯_sample5,REALV6R_0326,2
462,77,0,Cassava::RealV6_木薯_sample6,REALV6R_0336,6
462,77,0,Cassava::RealV6_木薯_sample7,REALV6R_0338,2
462,77,0,Cassava::RealV6_木薯_sample8,REALV6R_0345,3
462,77,0,Cassava::RealV6_木薯_sample9,REALV6R_0351,3
462,77,0,Paddy rice::RealV6_稻谷_sample1,REALV6R_0364,4
462,77,0,Paddy rice::RealV6_稻谷_sample10,REALV6R_0419,5
462,77,0,Paddy rice::RealV6_稻谷_sample11,REALV6R_0424,4
462,77,0,Paddy rice::RealV6_稻谷_sample2,REALV6R_0368,2
462,77,0,Paddy rice::RealV6_稻谷_sample3,REALV6R_0378,6
462,77,0,Paddy rice::RealV6_稻谷_sample4,REALV6R_0383,5
462,77,0,Paddy rice::RealV6_稻谷_sample5,REALV6R_0390,6
462,77,0,Paddy rice::RealV6_稻谷_sample6,REALV6R_0392,2
462,77,0,Paddy rice::RealV6_稻谷_sample7,REALV6R_0400,4
462,77,0,Paddy rice::RealV6_稻谷_sample8,REALV6R_0408,6
462,77,0,Paddy rice::RealV6_稻谷_sample9,REALV6R_0409,1
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0002,2
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0055,1
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0008,2
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0015,3
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0022,4
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0025,1
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0035,5
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0038,2
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0047,5
462,77,0,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0050,2
462,77,0,Rice bran::RealV6_米糠_sample1,REALV6R_0126,6
462,77,0,Rice bran::RealV6_米糠_sample10,REALV6R_0179,5
462,77,0,Rice bran::RealV6_米糠_sample2,REALV6R_0131,5
462,77,0,Rice bran::RealV6_米糠_sample3,REALV6R_0137,5
462,77,0,Rice bran::RealV6_米糠_sample4,REALV6R_0141,3
462,77,0,Rice bran::RealV6_米糠_sample5,REALV6R_0147,3
462,77,0,Rice bran::RealV6_米糠_sample6,REALV6R_0151,1
462,77,0,Rice bran::RealV6_米糠_sample7,REALV6R_0160,4
462,77,0,Rice bran::RealV6_米糠_sample8,REALV6R_0166,4
462,77,0,Rice bran::RealV6_米糠_sample9,REALV6R_0171,3
462,77,0,Sorghum::RealV6_高粱_sample1,REALV6R_0242,2
462,77,0,Sorghum::RealV6_高粱_sample10,REALV6R_0297,3
462,77,0,Sorghum::RealV6_高粱_sample2,REALV6R_0250,4
462,77,0,Sorghum::RealV6_高粱_sample3,REALV6R_0255,3
462,77,0,Sorghum::RealV6_高粱_sample4,REALV6R_0259,1
462,77,0,Sorghum::RealV6_高粱_sample5,REALV6R_0269,5
462,77,0,Sorghum::RealV6_高粱_sample6,REALV6R_0271,1
462,77,0,Sorghum::RealV6_高粱_sample7,REALV6R_0282,6
462,77,0,Sorghum::RealV6_高粱_sample8,REALV6R_0284,2
462,77,0,Sorghum::RealV6_高粱_sample9,REALV6R_0290,2
462,77,0,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0183,3
462,77,0,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0235,1
462,77,0,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0192,6
462,77,0,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0195,3
462,77,0,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0204,6
462,77,0,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0205,1
462,77,0,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0213,3
462,77,0,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0218,2
462,77,0,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0224,2
462,77,0,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0233,5
462,77,0,Wheat::RealV6_小麦_sample1,REALV6R_0490,4
462,77,0,Wheat::RealV6_小麦_sample10,REALV6R_0541,1
462,77,0,Wheat::RealV6_小麦_sample2,REALV6R_0494,2
462,77,0,Wheat::RealV6_小麦_sample3,REALV6R_0501,3
462,77,0,Wheat::RealV6_小麦_sample4,REALV6R_0506,2
462,77,0,Wheat::RealV6_小麦_sample5,REALV6R_0512,2
462,77,0,Wheat::RealV6_小麦_sample6,REALV6R_0522,6
462,77,0,Wheat::RealV6_小麦_sample7,REALV6R_0528,6
462,77,0,Wheat::RealV6_小麦_sample8,REALV6R_0534,6
462,77,0,Wheat::RealV6_小麦_sample9,REALV6R_0537,3
463,77,1,Barley::RealV6_大麦_sample1,REALV6R_0063,3
463,77,1,Barley::RealV6_大麦_sample10,REALV6R_0115,1
463,77,1,Barley::RealV6_大麦_sample2,REALV6R_0068,2
463,77,1,Barley::RealV6_大麦_sample3,REALV6R_0078,6
463,77,1,Barley::RealV6_大麦_sample4,REALV6R_0080,2
463,77,1,Barley::RealV6_大麦_sample5,REALV6R_0090,6
463,77,1,Barley::RealV6_大麦_sample6,REALV6R_0092,2
463,77,1,Barley::RealV6_大麦_sample7,REALV6R_0097,1
463,77,1,Barley::RealV6_大麦_sample8,REALV6R_0105,3
463,77,1,Barley::RealV6_大麦_sample9,REALV6R_0110,2
463,77,1,Brown rice::RealV6_糙米_sample1,REALV6R_0429,3
463,77,1,Brown rice::RealV6_糙米_sample10,REALV6R_0483,3
463,77,1,Brown rice::RealV6_糙米_sample2,REALV6R_0434,2
463,77,1,Brown rice::RealV6_糙米_sample3,REALV6R_0440,2
463,77,1,Brown rice::RealV6_糙米_sample4,REALV6R_0447,3
463,77,1,Brown rice::RealV6_糙米_sample5,REALV6R_0453,3
463,77,1,Brown rice::RealV6_糙米_sample6,REALV6R_0457,1
463,77,1,Brown rice::RealV6_糙米_sample7,REALV6R_0465,3
463,77,1,Brown rice::RealV6_糙米_sample8,REALV6R_0472,4
463,77,1,Brown rice::RealV6_糙米_sample9,REALV6R_0479,5
463,77,1,Cassava::RealV6_木薯_sample1,REALV6R_0303,3
463,77,1,Cassava::RealV6_木薯_sample10,REALV6R_0357,3
463,77,1,Cassava::RealV6_木薯_sample2,REALV6R_0312,6
463,77,1,Cassava::RealV6_木薯_sample3,REALV6R_0314,2
463,77,1,Cassava::RealV6_木薯_sample4,REALV6R_0321,3
463,77,1,Cassava::RealV6_木薯_sample5,REALV6R_0327,3
463,77,1,Cassava::RealV6_木薯_sample6,REALV6R_0335,5
463,77,1,Cassava::RealV6_木薯_sample7,REALV6R_0339,3
463,77,1,Cassava::RealV6_木薯_sample8,REALV6R_0343,1
463,77,1,Cassava::RealV6_木薯_sample9,REALV6R_0353,5
463,77,1,Paddy rice::RealV6_稻谷_sample1,REALV6R_0366,6
463,77,1,Paddy rice::RealV6_稻谷_sample10,REALV6R_0416,2
463,77,1,Paddy rice::RealV6_稻谷_sample11,REALV6R_0422,2
463,77,1,Paddy rice::RealV6_稻谷_sample2,REALV6R_0370,4
463,77,1,Paddy rice::RealV6_稻谷_sample3,REALV6R_0377,5
463,77,1,Paddy rice::RealV6_稻谷_sample4,REALV6R_0384,6
463,77,1,Paddy rice::RealV6_稻谷_sample5,REALV6R_0388,4
463,77,1,Paddy rice::RealV6_稻谷_sample6,REALV6R_0395,5
463,77,1,Paddy rice::RealV6_稻谷_sample7,REALV6R_0397,1
463,77,1,Paddy rice::RealV6_稻谷_sample8,REALV6R_0405,3
463,77,1,Paddy rice::RealV6_稻谷_sample9,REALV6R_0411,3
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0004,4
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0058,4
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0012,6
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0013,1
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0019,1
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0029,5
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0033,3
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0042,6
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0046,4
463,77,1,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0051,3
463,77,1,Rice bran::RealV6_米糠_sample1,REALV6R_0125,5
463,77,1,Rice bran::RealV6_米糠_sample10,REALV6R_0177,3
463,77,1,Rice bran::RealV6_米糠_sample2,REALV6R_0129,3
463,77,1,Rice bran::RealV6_米糠_sample3,REALV6R_0136,4
463,77,1,Rice bran::RealV6_米糠_sample4,REALV6R_0140,2
463,77,1,Rice bran::RealV6_米糠_sample5,REALV6R_0145,1
463,77,1,Rice bran::RealV6_米糠_sample6,REALV6R_0152,2
463,77,1,Rice bran::RealV6_米糠_sample7,REALV6R_0162,6
463,77,1,Rice bran::RealV6_米糠_sample8,REALV6R_0165,3
463,77,1,Rice bran::RealV6_米糠_sample9,REALV6R_0174,6
463,77,1,Sorghum::RealV6_高粱_sample1,REALV6R_0243,3
463,77,1,Sorghum::RealV6_高粱_sample10,REALV6R_0296,2
463,77,1,Sorghum::RealV6_高粱_sample2,REALV6R_0247,1
463,77,1,Sorghum::RealV6_高粱_sample3,REALV6R_0253,1
463,77,1,Sorghum::RealV6_高粱_sample4,REALV6R_0261,3
463,77,1,Sorghum::RealV6_高粱_sample5,REALV6R_0267,3
463,77,1,Sorghum::RealV6_高粱_sample6,REALV6R_0273,3
463,77,1,Sorghum::RealV6_高粱_sample7,REALV6R_0279,3
463,77,1,Sorghum::RealV6_高粱_sample8,REALV6R_0287,5
463,77,1,Sorghum::RealV6_高粱_sample9,REALV6R_0289,1
463,77,1,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0181,1
463,77,1,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0236,2
463,77,1,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0189,3
463,77,1,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0198,6
463,77,1,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0199,1
463,77,1,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0207,3
463,77,1,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0212,2
463,77,1,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0222,6
463,77,1,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0226,4
463,77,1,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0234,6
463,77,1,Wheat::RealV6_小麦_sample1,REALV6R_0489,3
463,77,1,Wheat::RealV6_小麦_sample10,REALV6R_0542,2
463,77,1,Wheat::RealV6_小麦_sample2,REALV6R_0497,5
463,77,1,Wheat::RealV6_小麦_sample3,REALV6R_0504,6
463,77,1,Wheat::RealV6_小麦_sample4,REALV6R_0509,5
463,77,1,Wheat::RealV6_小麦_sample5,REALV6R_0516,6
463,77,1,Wheat::RealV6_小麦_sample6,REALV6R_0517,1
463,77,1,Wheat::RealV6_小麦_sample7,REALV6R_0523,1
463,77,1,Wheat::RealV6_小麦_sample8,REALV6R_0530,2
463,77,1,Wheat::RealV6_小麦_sample9,REALV6R_0540,6
464,77,2,Barley::RealV6_大麦_sample1,REALV6R_0066,6
464,77,2,Barley::RealV6_大麦_sample10,REALV6R_0117,3
464,77,2,Barley::RealV6_大麦_sample2,REALV6R_0071,5
464,77,2,Barley::RealV6_大麦_sample3,REALV6R_0074,2
464,77,2,Barley::RealV6_大麦_sample4,REALV6R_0082,4
464,77,2,Barley::RealV6_大麦_sample5,REALV6R_0086,2
464,77,2,Barley::RealV6_大麦_sample6,REALV6R_0095,5
464,77,2,Barley::RealV6_大麦_sample7,REALV6R_0099,3
464,77,2,Barley::RealV6_大麦_sample8,REALV6R_0106,4
464,77,2,Barley::RealV6_大麦_sample9,REALV6R_0114,6
464,77,2,Brown rice::RealV6_糙米_sample1,REALV6R_0428,2
464,77,2,Brown rice::RealV6_糙米_sample10,REALV6R_0484,4
464,77,2,Brown rice::RealV6_糙米_sample2,REALV6R_0433,1
464,77,2,Brown rice::RealV6_糙米_sample3,REALV6R_0441,3
464,77,2,Brown rice::RealV6_糙米_sample4,REALV6R_0449,5
464,77,2,Brown rice::RealV6_糙米_sample5,REALV6R_0455,5
464,77,2,Brown rice::RealV6_糙米_sample6,REALV6R_0461,5
464,77,2,Brown rice::RealV6_糙米_sample7,REALV6R_0466,4
464,77,2,Brown rice::RealV6_糙米_sample8,REALV6R_0469,1
464,77,2,Brown rice::RealV6_糙米_sample9,REALV6R_0478,4
464,77,2,Cassava::RealV6_木薯_sample1,REALV6R_0306,6
464,77,2,Cassava::RealV6_木薯_sample10,REALV6R_0355,1
464,77,2,Cassava::RealV6_木薯_sample2,REALV6R_0310,4
464,77,2,Cassava::RealV6_木薯_sample3,REALV6R_0318,6
464,77,2,Cassava::RealV6_木薯_sample4,REALV6R_0322,4
464,77,2,Cassava::RealV6_木薯_sample5,REALV6R_0330,6
464,77,2,Cassava::RealV6_木薯_sample6,REALV6R_0334,4
464,77,2,Cassava::RealV6_木薯_sample7,REALV6R_0342,6
464,77,2,Cassava::RealV6_木薯_sample8,REALV6R_0347,5
464,77,2,Cassava::RealV6_木薯_sample9,REALV6R_0354,6
464,77,2,Paddy rice::RealV6_稻谷_sample1,REALV6R_0361,1
464,77,2,Paddy rice::RealV6_稻谷_sample10,REALV6R_0418,4
464,77,2,Paddy rice::RealV6_稻谷_sample11,REALV6R_0426,6
464,77,2,Paddy rice::RealV6_稻谷_sample2,REALV6R_0369,3
464,77,2,Paddy rice::RealV6_稻谷_sample3,REALV6R_0376,4
464,77,2,Paddy rice::RealV6_稻谷_sample4,REALV6R_0379,1
464,77,2,Paddy rice::RealV6_稻谷_sample5,REALV6R_0389,5
464,77,2,Paddy rice::RealV6_稻谷_sample6,REALV6R_0391,1
464,77,2,Paddy rice::RealV6_稻谷_sample7,REALV6R_0399,3
464,77,2,Paddy rice::RealV6_稻谷_sample8,REALV6R_0404,2
464,77,2,Paddy rice::RealV6_稻谷_sample9,REALV6R_0413,5
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0001,1
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0056,2
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0011,5
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0017,5
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0020,2
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0028,4
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0031,1
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0041,5
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0045,3
464,77,2,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0049,1
464,77,2,Rice bran::RealV6_米糠_sample1,REALV6R_0121,1
464,77,2,Rice bran::RealV6_米糠_sample10,REALV6R_0178,4
464,77,2,Rice bran::RealV6_米糠_sample2,REALV6R_0128,2
464,77,2,Rice bran::RealV6_米糠_sample3,REALV6R_0134,2
464,77,2,Rice bran::RealV6_米糠_sample4,REALV6R_0143,5
464,77,2,Rice bran::RealV6_米糠_sample5,REALV6R_0146,2
464,77,2,Rice bran::RealV6_米糠_sample6,REALV6R_0156,6
464,77,2,Rice bran::RealV6_米糠_sample7,REALV6R_0157,1
464,77,2,Rice bran::RealV6_米糠_sample8,REALV6R_0164,2
464,77,2,Rice bran::RealV6_米糠_sample9,REALV6R_0170,2
464,77,2,Sorghum::RealV6_高粱_sample1,REALV6R_0244,4
464,77,2,Sorghum::RealV6_高粱_sample10,REALV6R_0295,1
464,77,2,Sorghum::RealV6_高粱_sample2,REALV6R_0249,3
464,77,2,Sorghum::RealV6_高粱_sample3,REALV6R_0257,5
464,77,2,Sorghum::RealV6_高粱_sample4,REALV6R_0263,5
464,77,2,Sorghum::RealV6_高粱_sample5,REALV6R_0265,1
464,77,2,Sorghum::RealV6_高粱_sample6,REALV6R_0276,6
464,77,2,Sorghum::RealV6_高粱_sample7,REALV6R_0278,2
464,77,2,Sorghum::RealV6_高粱_sample8,REALV6R_0288,6
464,77,2,Sorghum::RealV6_高粱_sample9,REALV6R_0292,4
464,77,2,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0182,2
464,77,2,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0238,4
464,77,2,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0191,5
464,77,2,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0194,2
464,77,2,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0200,2
464,77,2,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0206,2
464,77,2,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0216,6
464,77,2,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0221,5
464,77,2,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0225,3
464,77,2,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0230,2
464,77,2,Wheat::RealV6_小麦_sample1,REALV6R_0491,5
464,77,2,Wheat::RealV6_小麦_sample10,REALV6R_0543,3
464,77,2,Wheat::RealV6_小麦_sample2,REALV6R_0493,1
464,77,2,Wheat::RealV6_小麦_sample3,REALV6R_0500,2
464,77,2,Wheat::RealV6_小麦_sample4,REALV6R_0507,3
464,77,2,Wheat::RealV6_小麦_sample5,REALV6R_0514,4
464,77,2,Wheat::RealV6_小麦_sample6,REALV6R_0521,5
464,77,2,Wheat::RealV6_小麦_sample7,REALV6R_0527,5
464,77,2,Wheat::RealV6_小麦_sample8,REALV6R_0531,3
464,77,2,Wheat::RealV6_小麦_sample9,REALV6R_0536,2
465,77,3,Barley::RealV6_大麦_sample1,REALV6R_0061,1
465,77,3,Barley::RealV6_大麦_sample10,REALV6R_0116,2
465,77,3,Barley::RealV6_大麦_sample2,REALV6R_0067,1
465,77,3,Barley::RealV6_大麦_sample3,REALV6R_0076,4
465,77,3,Barley::RealV6_大麦_sample4,REALV6R_0081,3
465,77,3,Barley::RealV6_大麦_sample5,REALV6R_0088,4
465,77,3,Barley::RealV6_大麦_sample6,REALV6R_0094,4
465,77,3,Barley::RealV6_大麦_sample7,REALV6R_0101,5
465,77,3,Barley::RealV6_大麦_sample8,REALV6R_0104,2
465,77,3,Barley::RealV6_大麦_sample9,REALV6R_0111,3
465,77,3,Brown rice::RealV6_糙米_sample1,REALV6R_0432,6
465,77,3,Brown rice::RealV6_糙米_sample10,REALV6R_0482,2
465,77,3,Brown rice::RealV6_糙米_sample2,REALV6R_0436,4
465,77,3,Brown rice::RealV6_糙米_sample3,REALV6R_0439,1
465,77,3,Brown rice::RealV6_糙米_sample4,REALV6R_0450,6
465,77,3,Brown rice::RealV6_糙米_sample5,REALV6R_0452,2
465,77,3,Brown rice::RealV6_糙米_sample6,REALV6R_0459,3
465,77,3,Brown rice::RealV6_糙米_sample7,REALV6R_0468,6
465,77,3,Brown rice::RealV6_糙米_sample8,REALV6R_0473,5
465,77,3,Brown rice::RealV6_糙米_sample9,REALV6R_0477,3
465,77,3,Cassava::RealV6_木薯_sample1,REALV6R_0302,2
465,77,3,Cassava::RealV6_木薯_sample10,REALV6R_0356,2
465,77,3,Cassava::RealV6_木薯_sample2,REALV6R_0307,1
465,77,3,Cassava::RealV6_木薯_sample3,REALV6R_0317,5
465,77,3,Cassava::RealV6_木薯_sample4,REALV6R_0320,2
465,77,3,Cassava::RealV6_木薯_sample5,REALV6R_0328,4
465,77,3,Cassava::RealV6_木薯_sample6,REALV6R_0332,2
465,77,3,Cassava::RealV6_木薯_sample7,REALV6R_0337,1
465,77,3,Cassava::RealV6_木薯_sample8,REALV6R_0346,4
465,77,3,Cassava::RealV6_木薯_sample9,REALV6R_0349,1
465,77,3,Paddy rice::RealV6_稻谷_sample1,REALV6R_0363,3
465,77,3,Paddy rice::RealV6_稻谷_sample10,REALV6R_0417,3
465,77,3,Paddy rice::RealV6_稻谷_sample11,REALV6R_0423,3
465,77,3,Paddy rice::RealV6_稻谷_sample2,REALV6R_0367,1
465,77,3,Paddy rice::RealV6_稻谷_sample3,REALV6R_0373,1
465,77,3,Paddy rice::RealV6_稻谷_sample4,REALV6R_0380,2
465,77,3,Paddy rice::RealV6_稻谷_sample5,REALV6R_0385,1
465,77,3,Paddy rice::RealV6_稻谷_sample6,REALV6R_0393,3
465,77,3,Paddy rice::RealV6_稻谷_sample7,REALV6R_0398,2
465,77,3,Paddy rice::RealV6_稻谷_sample8,REALV6R_0407,5
465,77,3,Paddy rice::RealV6_稻谷_sample9,REALV6R_0414,6
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample1,REALV6R_0006,6
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample10,REALV6R_0057,3
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample2,REALV6R_0007,1
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample3,REALV6R_0016,4
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample4,REALV6R_0024,6
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample5,REALV6R_0027,3
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample6,REALV6R_0036,6
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample7,REALV6R_0037,1
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample8,REALV6R_0048,6
465,77,3,Rapeseed cake::RealV6_菜籽饼_sample9,REALV6R_0054,6
465,77,3,Rice bran::RealV6_米糠_sample1,REALV6R_0123,3
465,77,3,Rice bran::RealV6_米糠_sample10,REALV6R_0176,2
465,77,3,Rice bran::RealV6_米糠_sample2,REALV6R_0127,1
465,77,3,Rice bran::RealV6_米糠_sample3,REALV6R_0138,6
465,77,3,Rice bran::RealV6_米糠_sample4,REALV6R_0142,4
465,77,3,Rice bran::RealV6_米糠_sample5,REALV6R_0149,5
465,77,3,Rice bran::RealV6_米糠_sample6,REALV6R_0153,3
465,77,3,Rice bran::RealV6_米糠_sample7,REALV6R_0161,5
465,77,3,Rice bran::RealV6_米糠_sample8,REALV6R_0167,5
465,77,3,Rice bran::RealV6_米糠_sample9,REALV6R_0169,1
465,77,3,Sorghum::RealV6_高粱_sample1,REALV6R_0246,6
465,77,3,Sorghum::RealV6_高粱_sample10,REALV6R_0299,5
465,77,3,Sorghum::RealV6_高粱_sample2,REALV6R_0248,2
465,77,3,Sorghum::RealV6_高粱_sample3,REALV6R_0254,2
465,77,3,Sorghum::RealV6_高粱_sample4,REALV6R_0260,2
465,77,3,Sorghum::RealV6_高粱_sample5,REALV6R_0270,6
465,77,3,Sorghum::RealV6_高粱_sample6,REALV6R_0272,2
465,77,3,Sorghum::RealV6_高粱_sample7,REALV6R_0280,4
465,77,3,Sorghum::RealV6_高粱_sample8,REALV6R_0285,3
465,77,3,Sorghum::RealV6_高粱_sample9,REALV6R_0293,5
465,77,3,Wheat bran::RealV6_小麦麸_sample1,REALV6R_0184,4
465,77,3,Wheat bran::RealV6_小麦麸_sample10,REALV6R_0237,3
465,77,3,Wheat bran::RealV6_小麦麸_sample2,REALV6R_0188,2
465,77,3,Wheat bran::RealV6_小麦麸_sample3,REALV6R_0197,5
465,77,3,Wheat bran::RealV6_小麦麸_sample4,REALV6R_0202,4
465,77,3,Wheat bran::RealV6_小麦麸_sample5,REALV6R_0210,6
465,77,3,Wheat bran::RealV6_小麦麸_sample6,REALV6R_0211,1
465,77,3,Wheat bran::RealV6_小麦麸_sample7,REALV6R_0220,4
465,77,3,Wheat bran::RealV6_小麦麸_sample8,REALV6R_0228,6
465,77,3,Wheat bran::RealV6_小麦麸_sample9,REALV6R_0232,4
465,77,3,Wheat::RealV6_小麦_sample1,REALV6R_0492,6
465,77,3,Wheat::RealV6_小麦_sample10,REALV6R_0545,5
465,77,3,Wheat::RealV6_小麦_sample2,REALV6R_0496,4
465,77,3,Wheat::RealV6_小麦_sample3,REALV6R_0503,5
